event_ns,lane,note_id,stage,judgment,delay_ns
34803602314,1,9322,scored,perfect,10202
34803603358,12,9323,scored,perfect,-177336
34805603363,7,9324,scored,perfect,475441
34808601949,2,9325,scored,perfect,382608
34808602557,13,9326,scored,perfect,-427516
34816605908,0,9327,scored,perfect,274003
34818605888,6,9328,scored,perfect,-308596
34821656548,14,9329,scored,perfect,90743
34826606594,11,9330,scored,perfect,108891
34827604471,5,9331,scored,perfect,68851
34832601524,3,9332,scored,perfect,566517
34838645551,8,9333,scored,perfect,220154
34840604570,9,9334,scored,perfect,-17755
34842601280,15,9335,scored,perfect,2682
34844605427,12,9336,scored,perfect,-502358
34849631780,10,9337,scored,perfect,297946
34853606007,1,9338,scored,perfect,-138429
34857605338,13,9339,scored,perfect,-240414
34858601292,2,9340,scored,perfect,-313059
34861602075,6,9341,scored,perfect,-122223
34866604495,0,9342,scored,perfect,-435225
34868602490,7,9343,scored,perfect,139377
34877601519,3,9344,scored,perfect,-260373
34879629828,8,9345,scored,perfect,481349
34879632498,14,9346,scored,perfect,-41500
34881606109,11,9347,scored,perfect,211089
34881606733,4,9348,scored,perfect,-269930
34882605686,5,9349,scored,perfect,526483
34886601281,9,9350,scored,perfect,16897
34888600694,12,9351,scored,perfect,315527
34890601687,10,9352,scored,perfect,515903
34892629712,15,9353,scored,perfect,-169971
34896629939,1,9354,scored,perfect,414488
34898608141,13,9355,scored,perfect,76939
34902600427,2,9356,scored,perfect,153023
34903605720,6,9357,scored,perfect,129528
34908603007,0,9358,scored,perfect,-470387
34911603217,7,9359,scored,perfect,-261827
34922608976,14,9360,scored,perfect,-642704
34926604436,11,9361,scored,perfect,-401289
34938601418,3,9362,scored,perfect,-466875
34946604246,10,9363,scored,perfect,132465
34949629086,1,9365,scored,perfect,385324
34949632576,8,9364,scored,perfect,429186
34951604335,12,9366,scored,perfect,326322
34951604926,4,9367,scored,perfect,283646
34952605130,7,9368,scored,perfect,-47830
34958647300,5,9369,scored,perfect,367084
34971605157,14,9370,scored,perfect,462415
34976604188,0,9371,scored,perfect,35014
34976604838,2,9373,scored,perfect,-351270
34976605236,11,9372,scored,perfect,-148358
34980606250,9,9374,scored,perfect,98232
34981604697,6,9375,scored,perfect,15944
34984613470,13,9376,scored,perfect,-292200
34985606436,3,9378,scored,perfect,346813
34985606992,15,9377,scored,perfect,484119
34987603808,10,9379,scored,perfect,-277061
34989601984,8,9380,scored,perfect,96263
34993631753,4,9381,scored,perfect,-59492
34998601006,7,9382,scored,perfect,-164265
35002600820,5,9383,scored,perfect,-74844
35003602766,1,9384,scored,perfect,-115456
35004601875,12,9385,scored,perfect,530229
35019603683,2,9386,scored,perfect,-371583
35021600370,14,9387,scored,perfect,-268731
35026602855,15,9388,scored,perfect,-218918
35028603228,9,9389,scored,perfect,4848
35029622314,3,9391,scored,perfect,436505
35029624861,6,9390,scored,perfect,635880
35031602927,10,9392,scored,perfect,-308261
35032603114,8,9393,scored,perfect,-17623
35033601889,11,9394,scored,perfect,265943
35042601763,13,9395,scored,perfect,-204688
35044599614,0,9396,scored,perfect,-147697
35046600806,1,9398,scored,perfect,-490735
35046601315,7,9397,scored,perfect,-279657
35051600849,12,9399,scored,perfect,597316
35052603181,5,9400,scored,perfect,-224860
35054599725,4,9401,scored,perfect,-426974
35061601103,2,9402,scored,perfect,42787
35063599919,14,9403,scored,perfect,-27039
35073603504,6,9404,scored,perfect,3380
35074604312,9,9405,scored,perfect,279670
35075600257,3,9406,scored,perfect,236162
35075600752,11,9407,scored,perfect,-175606
35076602679,15,9408,scored,perfect,630044
35076603170,8,9409,scored,perfect,-40843
35077600250,10,9410,scored,perfect,-242460
35083602465,13,9411,scored,perfect,245508
35090604719,7,9412,scored,perfect,-97500
35092600487,1,9413,scored,perfect,40616
35093603218,12,9414,scored,perfect,381226
35095603432,0,9415,scored,perfect,229427
35096602760,5,9416,scored,perfect,359445
35096603418,4,9417,scored,perfect,-55561
35104599888,2,9418,scored,perfect,266159
35105606988,14,9419,scored,perfect,-302956
35114601263,6,9420,scored,perfect,203506
35114602296,9,9421,scored,perfect,103425
35117630423,8,9422,scored,perfect,-222958
35122658336,15,9423,scored,perfect,-176015
35126605587,13,9424,scored,perfect,-124640
35127605433,3,9425,scored,perfect,346655
35127605897,10,9426,scored,perfect,-93663
35127606339,11,9427,scored,perfect,-405153
35135605100,12,9428,scored,perfect,-165476
35136605114,7,9429,scored,perfect,-444258
35137648714,5,9430,scored,perfect,178028
35138648429,0,9431,scored,perfect,-11114
35140604194,1,9432,scored,perfect,470616
35140604647,4,9433,scored,perfect,446252
35144606127,2,9434,scored,perfect,185457
35146601633,14,9435,scored,perfect,100960
35155605234,9,9436,scored,perfect,437806
35157604875,6,9437,scored,perfect,-232845
35160639335,8,9438,scored,perfect,88257
35166601678,15,9439,scored,perfect,218474
35167662307,3,9440,scored,perfect,21297
35167662949,13,9441,scored,perfect,-221761
35168602466,10,9442,scored,perfect,181088
35169605477,11,9443,scored,perfect,-587403
35176601066,12,9444,scored,perfect,146657
35177606634,7,9445,scored,perfect,181519
35179604199,5,9446,scored,perfect,273477
35179604784,0,9447,scored,perfect,-273527
35180601763,1,9448,scored,perfect,464624
35180602294,4,9449,scored,perfect,375065
35184605347,2,9450,scored,perfect,-367192
35194606538,14,9451,scored,perfect,-205277
35196651917,9,9452,scored,perfect,518983
35197604719,6,9453,scored,perfect,-527765
35202600043,8,9454,scored,perfect,-395845
35211605340,11,9455,scored,perfect,175972
35213601162,13,9456,scored,perfect,-339149
35216605882,12,9457,scored,perfect,-291375
35222607056,5,9458,scored,perfect,-99644
35228604918,10,9459,scored,perfect,205634
35229643576,3,9460,scored,perfect,-7881
35232606717,1,9461,scored,perfect,4980
35233604032,4,9462,scored,perfect,-270402
35233604606,7,9463,scored,perfect,-605140
35236605047,15,9464,scored,perfect,239751
35240611234,2,9465,scored,perfect,377893
35241601401,6,9466,scored,perfect,-540096
35242639105,0,9468,scored,perfect,-201148
35242642517,9,9467,scored,perfect,-91382
35247605607,14,9469,scored,perfect,-572930
35248616164,8,9470,scored,perfect,-200588
35251605179,11,9471,scored,perfect,-195396
35256601784,13,9472,scored,perfect,-218891
35257611500,12,9473,scored,perfect,-7776
35265332765,5,9474,scored,perfect,359417
35271389743,3,9475,scored,perfect,-321395
35276393461,15,9476,scored,perfect,-149662
35278392929,1,9477,scored,perfect,-161404
35285395550,2,9478,scored,perfect,-80289
35287393714,7,9479,scored,perfect,84452
35289392362,4,9480,scored,perfect,-147373
35290392432,0,9481,scored,perfect,280969
35306384946,14,9482,scored,perfect,-356404
35307382554,5,9483,scored,perfect,-371675
35309383198,13,9484,scored,perfect,-194908
35311390271,8,9485,scored,perfect,249216
35312391147,12,9486,scored,perfect,234264
35315387199,9,9487,scored,perfect,247366
35315388389,11,9488,scored,perfect,-39340
35318389813,1,9489,scored,perfect,-314515
35320384534,15,9490,scored,perfect,-15982
35323388068,3,9491,scored,perfect,-444145
35324385392,10,9492,scored,perfect,-116604
35331387266,6,9493,scored,perfect,-104225
35334383008,2,9494,scored,perfect,-421880
35337382955,0,9495,scored,perfect,434453
35338382577,4,9496,scored,perfect,-401307
35342385308,7,9497,scored,perfect,-34726
35348387793,14,9498,scored,perfect,362362
35354387698,5,9499,scored,perfect,-43616
35355394816,8,9500,scored,perfect,603398
35355395703,9,9501,scored,perfect,255669
35361390232,12,9502,scored,perfect,438742
35365389686,10,9503,scored,perfect,342571
35367387941,11,9504,scored,perfect,-7034
35367388726,13,9505,scored,perfect,-376564
35370390953,3,9506,scored,perfect,-279045
35377393518,1,9507,scored,perfect,-286731
35382392646,6,9508,scored,perfect,-1387
35386390327,2,9509,scored,perfect,-494055
35390388521,0,9512,scored,perfect,206644
35390390257,4,9510,scored,perfect,340259
35390390830,14,9511,scored,perfect,322434
35393388342,7,9513,scored,perfect,-300475
35397390349,5,9514,scored,perfect,-276944
35398391383,8,9515,scored,perfect,301395
35400384279,15,9516,scored,perfect,-481008
35402384897,9,9517,scored,perfect,-23079
35403388402,12,9518,scored,perfect,-332568
35407384641,11,9519,scored,perfect,-169579
35416387922,10,9520,scored,perfect,-337894
35417384270,3,9522,scored,perfect,-54120
35417384826,13,9521,scored,perfect,113709
35419389364,1,9523,scored,perfect,209820
35425383897,6,9524,scored,perfect,360158
35426393789,2,9525,scored,perfect,-571180
35430398591,4,9526,scored,perfect,188503
35436390551,0,9527,scored,perfect,95913
35439391250,7,9528,scored,perfect,-25028
35440389710,5,9529,scored,perfect,-218723
35446384800,14,9530,scored,perfect,141475
35449389869,15,9531,scored,perfect,37123
35452386704,9,9532,scored,perfect,25455
35453388501,8,9534,scored,perfect,300314
35453389196,11,9533,scored,perfect,353071
35455389168,12,9535,scored,perfect,-463144
35458383663,13,9536,scored,perfect,414089
35458384351,3,9537,scored,perfect,205259
35467388954,2,9538,scored,perfect,-294291
35468388756,1,9540,scored,perfect,187243
35468389340,6,9539,scored,perfect,369788
35474386690,4,9541,scored,perfect,-164322
35475386044,10,9542,scored,perfect,159729
35482388559,0,9543,scored,perfect,-67305
35484388028,5,9544,scored,perfect,-547447
35494389572,15,9545,scored,perfect,58957
35498389382,3,9546,scored,perfect,-103931
35505388747,7,9547,scored,perfect,-340829
35508382484,14,9548,scored,perfect,-77883
35509441697,8,9549,scored,perfect,281145
35509442769,1,9550,scored,perfect,-138974
35515388400,12,9551,scored,perfect,-78120
35519388440,2,9552,scored,perfect,-206071
35520388316,10,9553,scored,perfect,-395351
35528388949,6,9554,scored,perfect,430820
35529384960,0,9555,scored,perfect,75993
35530387385,13,9556,scored,perfect,138465
35532386986,4,9557,scored,perfect,263389
35532387744,5,9558,scored,perfect,173391
35536391595,9,9559,scored,perfect,-229867
35543389176,3,9560,scored,perfect,165685
35545390173,11,9561,scored,perfect,211700
35546385725,7,9562,scored,perfect,38849
35548391651,15,9563,scored,perfect,459577
35552385892,14,9564,scored,perfect,-422237
35555387905,1,9565,scored,perfect,541965
35556388564,8,9566,scored,perfect,-306306
35558387994,12,9567,scored,perfect,203136
35562383371,2,9568,scored,perfect,388226
35562384085,10,9569,scored,perfect,-494627
35570391267,13,9570,scored,perfect,-286741
35572388763,4,9571,scored,perfect,166850
35573388334,5,9572,scored,perfect,-338217
35575383279,6,9573,scored,perfect,24526
35577392540,9,9574,scored,perfect,192495
35582386882,0,9575,scored,perfect,3581
35584444085,3,9576,scored,perfect,507015
35586391986,11,9577,scored,perfect,-307161
35595386534,14,9578,scored,perfect,436547
35599386130,12,9579,scored,perfect,88150
35603391295,2,9580,scored,perfect,401174
35603392465,10,9581,scored,perfect,107517
35605387284,15,9582,scored,perfect,434581
35605387687,7,9583,scored,perfect,-455718
35607390781,1,9584,scored,perfect,314318
35609446349,8,9585,scored,perfect,426483
35612384069,13,9586,scored,perfect,286728
35613386631,4,9587,scored,perfect,198695
35615391198,5,9588,scored,perfect,278920
35615391950,6,9589,scored,perfect,-320457
35618387832,9,9590,scored,perfect,-196140
35623386709,0,9591,scored,perfect,-72907
35624390621,3,9592,scored,perfect,330544
35627386307,11,9593,scored,perfect,650631
35637384138,14,9594,scored,perfect,-67593
35643387236,12,9595,scored,perfect,409360
35648390771,7,9596,scored,perfect,-502805
35652386124,15,9597,scored,perfect,338130
35655387119,10,9598,scored,perfect,-405946
35656388099,13,9599,scored,perfect,453454
35657392154,4,9600,scored,perfect,34
35658386243,6,9601,scored,perfect,366885
35659440225,2,9602,scored,perfect,-68744
35659440729,5,9603,scored,perfect,-430803
35661390817,1,9604,scored,perfect,-49488
35664386694,3,9605,scored,perfect,326125
35666384646,9,9606,scored,perfect,-42584
35673388361,0,9607,scored,perfect,273611
35674391660,8,9608,scored,perfect,152215
35678391437,14,9609,scored,perfect,496449
35680387630,11,9610,scored,perfect,194105
35684443552,12,9611,scored,perfect,533705
35695391409,15,9612,scored,perfect,-533765
35699390107,6,9613,scored,perfect,262785
35699390788,10,9614,scored,perfect,244490
35702391701,1,9615,scored,perfect,572162
35702392424,2,9616,scored,perfect,68547
35703386839,7,9617,scored,perfect,-387540
35705387194,5,9618,scored,perfect,63225
35705388344,13,9619,scored,perfect,-336897
35708384573,4,9620,scored,perfect,270834
35716384133,0,9621,scored,perfect,-223516
35719388340,14,9622,scored,perfect,135585
35720390522,3,9623,scored,perfect,328426
35725386651,11,9624,scored,perfect,495259
35727386133,8,9625,scored,perfect,409767
35730387320,12,9626,scored,perfect,297314
35731386700,9,9627,scored,perfect,-436606
35736389762,15,9628,scored,perfect,-440030
35739386839,10,9629,scored,perfect,-229837
35741384332,6,9630,scored,perfect,277973
35742386541,1,9631,scored,perfect,224022
35743387066,2,9632,scored,perfect,334094
35750384115,4,9633,scored,perfect,-245510
35753388989,13,9634,scored,perfect,-178436
35763386760,14,9635,scored,perfect,-212363
35765387165,0,9636,scored,perfect,248701
35772388727,12,9637,scored,perfect,-8606
35772390699,7,9638,scored,perfect,-336171
35773387372,11,9639,scored,perfect,173362
35775383798,8,9640,scored,perfect,525529
35784442094,5,9641,scored,perfect,546080
35793387615,3,9642,scored,perfect,-108360
35804384009,14,9643,scored,perfect,-80187
35808383927,13,9644,scored,perfect,-88950
35809461185,2,9645,scored,perfect,-59410
35812384320,15,9646,scored,perfect,86826
35819387581,11,9647,scored,perfect,-203368
35828384263,12,9648,scored,perfect,126627
35829386323,4,9649,scored,perfect,305572
35830387341,0,9650,scored,perfect,-213505
35833386691,7,9651,scored,perfect,73082
35833387124,1,9652,scored,perfect,-281582
35837384742,9,9653,scored,perfect,-305515
35853387660,2,9654,scored,perfect,-176891
35863387936,3,9655,scored,perfect,-322810
35866386855,6,9656,scored,perfect,-351153
35867386408,8,9657,scored,perfect,-519793
35868388775,5,9658,scored,perfect,7645
35876386321,10,9659,scored,perfect,349288
35880389813,14,9660,scored,perfect,170805
35882390754,1,9662,scored,perfect,-238437
35882391483,9,9661,scored,perfect,-203775
35883386896,4,9663,scored,perfect,489746
35888386352,0,9664,scored,perfect,164817
35891384710,11,9665,scored,perfect,440164
35893387405,15,9666,scored,perfect,-213215
35894387392,13,9667,scored,perfect,-367716
35898387347,7,9668,scored,perfect,-12751
35905387300,12,9669,scored,perfect,543501
35905387842,3,9670,scored,perfect,-123746
35909445996,5,9671,scored,perfect,-486319
35912386133,8,9672,scored,perfect,61019
35915387206,2,9673,scored,perfect,235154
35919388109,6,9674,scored,perfect,-116316
35923386597,1,9675,scored,perfect,487137
35925384373,10,9676,scored,perfect,507476
35928383743,14,9677,scored,perfect,227257
35930383666,9,9678,scored,perfect,-236225
35933384489,11,9679,scored,perfect,562741
35935389083,13,9680,scored,perfect,-281276
35936391162,15,9681,scored,perfect,-360677
35939386215,4,9682,scored,perfect,466752
35946384020,12,9683,scored,perfect,-389066
35947388261,7,9684,scored,perfect,-384377
35948386742,3,9685,scored,perfect,-411747
35949388814,0,9686,scored,perfect,157352
35950383620,5,9687,scored,perfect,-467059
35952386786,8,9688,scored,perfect,-432523
35958384256,2,9689,scored,perfect,-437214
35959442017,6,9690,scored,perfect,-162971
35964388985,1,9691,scored,perfect,-179446
35965399561,10,9692,scored,perfect,-88987
35969397624,14,9693,scored,perfect,303149
35972391129,9,9694,scored,perfect,-329657
35973386731,11,9695,scored,perfect,460347
35979383954,4,9696,scored,perfect,361290
35981396480,15,9697,scored,perfect,-142396
35983384325,13,9698,scored,perfect,-6048
35988385630,12,9699,scored,perfect,302782
35990391784,3,9700,scored,perfect,122167
36005385920,5,9701,scored,perfect,258113
36008387724,0,9702,scored,perfect,-449601
36014387872,7,9703,scored,perfect,-79696
36015397507,1,9704,scored,perfect,247815
36016391064,10,9705,scored,perfect,-417199
36022389825,2,9706,scored,perfect,-450423
36025383840,13,9707,scored,perfect,575656
36031389192,15,9708,scored,perfect,428590
36034386336,9,9709,scored,perfect,260454
36034387223,14,9710,scored,perfect,-156334
36035402471,11,9711,scored,perfect,247716
36037384862,4,9712,scored,perfect,17771
36039388578,3,9714,scored,perfect,276847
36039389250,12,9713,scored,perfect,503226
36047393253,6,9715,scored,perfect,-117958
36048396767,5,9716,scored,perfect,-469731
36051386275,0,9717,scored,perfect,212535
36055383765,7,9718,scored,perfect,262456
36059385400,10,9719,scored,perfect,-118141
36061402491,1,9720,scored,perfect,-241921
