id,lane,target_ns,stage
11035,0,40132817889,scored
11036,15,40133648951,scored
11037,6,40133827628,scored
11038,12,40135716122,scored
11039,5,40138055072,scored
11040,8,40140346485,scored
11041,4,40141833817,scored
11042,7,40149834305,scored
11043,2,40151312169,scored
11044,13,40156531947,scored
11045,14,40159806269,scored
11046,11,40164282033,scored
11047,9,40170177244,scored
11048,3,40172221293,scored
11049,12,40177041766,scored
11050,15,40179356358,scored
11051,1,40180197774,scored
11052,10,40183072256,scored
11053,8,40183232131,scored
11054,5,40183346664,scored
11055,4,40185650558,scored
11056,0,40187854849,scored
11057,6,40188941882,scored
11058,7,40190893966,scored
11059,2,40194648201,scored
11060,14,40199883959,scored
11061,11,40205114470,scored
11062,13,40205164128,scored
11063,9,40213377422,scored
11064,3,40216703535,scored
11065,12,40217281095,scored
11066,1,40228574254,scored
11067,6,40230020914,scored
11068,15,40231712923,scored
11069,2,40234918222,scored
11070,8,40241405285,scored
11071,4,40242947370,scored
11072,7,40253479914,scored
11073,11,40255688565,scored
11074,9,40256959029,scored
11075,0,40257779925,scored
11076,5,40265382075,scored
11077,10,40267531691,scored
11078,14,40268456544,scored
11079,3,40269291289,scored
11080,15,40273722051,scored
11081,6,40274195104,scored
11082,13,40280354188,scored
11083,8,40282587894,scored
11084,4,40283578880,scored
11085,2,40284095297,scored
11086,12,40288380930,scored
11087,1,40288480647,scored
11088,7,40295160516,scored
11089,9,40297533597,scored
11090,0,40298250099,scored
11091,11,40302492372,scored
11092,5,40310735050,scored
11093,3,40311423744,scored
11094,10,40311891598,scored
11095,14,40312155788,scored
11096,15,40314094627,scored
11097,6,40317751231,scored
11098,13,40320583351,scored
11099,8,40324145197,scored
11100,4,40325602179,scored
11101,2,40326905549,scored
11102,1,40330041369,scored
11103,12,40334035397,scored
11104,9,40337548426,scored
11105,11,40344884289,scored
11106,0,40345957428,scored
11107,7,40347549931,scored
11108,5,40351439784,scored
11109,10,40353557812,scored
11110,15,40354594760,scored
11111,6,40361793287,scored
11112,3,40364166635,scored
11113,14,40364825222,scored
11114,13,40366333175,scored
11115,8,40367091532,scored
11116,2,40367625230,scored
11117,1,40376049708,scored
11118,12,40378845739,scored
11119,4,40380497228,scored
11120,11,40387232594,scored
11121,9,40392505039,scored
11122,10,40394013200,scored
11123,7,40400419601,scored
11124,0,40402921919,scored
11125,6,40403522305,scored
11126,15,40406110665,scored
11127,5,40407386002,scored
11128,8,40409892774,scored
11129,14,40410143659,scored
11130,2,40411429897,scored
11131,3,40414209876,scored
11132,13,40416860093,scored
11133,1,40418666332,scored
11134,12,40419693281,scored
11135,4,40425153578,scored
11136,10,40437329138,scored
11137,9,40445764070,scored
11138,11,40447530977,scored
11139,0,40449631423,scored
11140,6,40450141881,scored
11141,14,40451079136,scored
11142,7,40455813154,scored
11143,8,40457069246,scored
11144,15,40457243153,scored
11145,2,40458552669,scored
11146,13,40460920867,scored
11147,4,40469127429,scored
11148,12,40469543930,scored
11149,1,40473128952,scored
11150,3,40474785816,scored
11151,5,40476356386,scored
11152,10,40477331919,scored
11153,11,40493834840,scored
11154,14,40497550993,scored
11155,8,40497621660,scored
11156,7,40498115928,scored
11157,2,40498646244,scored
11158,13,40502982217,scored
11159,6,40503718551,scored
11160,15,40503819819,scored
11161,9,40504672978,scored
11162,0,40506083072,scored
11163,4,40509928924,scored
11164,12,40510430188,scored
11165,1,40514276788,scored
11166,3,40515502733,scored
11167,5,40521232373,scored
11168,10,40529520114,scored
11169,8,40539644786,scored
11170,14,40545546917,scored
11171,15,40545929281,scored
11172,2,40547486138,scored
11173,9,40548669431,scored
11174,13,40551215807,scored
11175,7,40555041784,scored
11176,12,40555468117,scored
11177,6,40557600705,scored
11178,4,40559061267,scored
11179,3,40563580606,scored
11180,10,40571037160,scored
11181,11,40571423508,scored
11182,0,40575167820,scored
11183,5,40576158476,scored
11184,1,40576260319,scored
11185,8,40582323292,scored
11186,14,40588353654,scored
11187,2,40589028568,scored
11188,9,40590167809,scored
11189,13,40598802678,scored
11190,12,40599717888,scored
11191,4,40601405708,scored
11192,7,40603377971,scored
11193,3,40604168968,scored
11194,6,40605561714,scored
11195,15,40610062188,scored
11196,10,40613919835,scored
11197,11,40614822144,scored
11198,5,40618162096,scored
11199,1,40621808292,scored
11200,8,40623710548,scored
11201,0,40624098402,scored
11202,2,40630041736,scored
11203,9,40635187477,scored
11204,14,40636938415,scored
11205,12,40647308388,scored
11206,4,40647569526,scored
11207,7,40651519670,scored
11208,15,40655300396,scored
11209,11,40659985538,scored
11210,6,40660109476,scored
11211,13,40667580767,scored
11212,10,40668405571,scored
11213,2,40670153426,scored
11214,1,40670698684,scored
11215,5,40670896049,scored
11216,8,40678594375,scored
11217,0,40681233018,scored
11218,3,40683295793,scored
11219,14,40684187945,scored
11220,9,40684940067,scored
11221,12,40687793689,scored
11222,4,40689733471,scored
11223,7,40694957665,scored
11224,15,40695550575,scored
11225,6,40700757051,scored
11226,11,40705353342,scored
11227,13,40708745821,scored
11228,10,40709671239,scored
11229,5,40715137959,scored
11230,1,40715235922,scored
11231,2,40715503988,scored
11232,0,40723100996,scored
11233,8,40724330573,scored
11234,9,40725256014,scored
11235,14,40729850275,scored
11236,4,40731976376,scored
11237,3,40734015359,scored
11238,12,40739922972,scored
11239,15,40741993953,scored
11240,7,40742216441,scored
11241,6,40742976669,scored
11242,11,40745472057,scored
11243,13,40752784914,scored
11244,10,40753607348,scored
11245,2,40756684382,scored
11246,1,40757417503,scored
11247,5,40758796917,scored
11248,8,40771547614,scored
11249,9,40771747525,scored
11250,0,40773034036,scored
11251,14,40774341180,scored
11252,15,40786107736,scored
11253,4,40787707339,scored
11254,11,40789333600,scored
11255,12,40789392892,scored
11256,13,40798794160,scored
11257,6,40799476708,scored
11258,2,40800096786,scored
11259,7,40804246163,scored
11260,3,40804378336,scored
11261,1,40804506037,scored
11262,5,40805501669,scored
11263,10,40806772343,scored
11264,14,40814505569,scored
11265,9,40819231109,scored
11266,0,40823791302,scored
11267,4,40828817239,scored
11268,15,40829579295,scored
11269,12,40831392841,scored
11270,11,40833412982,scored
11271,8,40833901159,scored
11272,6,40840876445,scored
11273,2,40841968878,scored
11274,13,40842939909,scored
11275,3,40849834055,scored
11276,5,40850083540,scored
11277,1,40850152963,scored
11278,7,40851376944,scored
11279,10,40852727223,scored
11280,14,40857486515,scored
11281,9,40860915333,scored
11282,0,40866969318,scored
11283,4,40868900207,scored
11284,11,40873434949,scored
11285,12,40876519170,scored
11286,6,40881413867,scored
11287,15,40881762994,scored
11288,8,40881947915,scored
11289,13,40883348481,scored
11290,2,40885503082,scored
11291,5,40893205564,scored
11292,10,40894056885,scored
11293,1,40895423281,scored
11294,3,40898717493,scored
11295,7,40899590226,scored
11296,14,40899634410,scored
11297,9,40906429205,scored
11298,4,40909587620,scored
11299,0,40912891129,scored
11300,11,40914323791,scored
11301,12,40917121254,scored
11302,6,40923965485,scored
11303,8,40924845485,scored
11304,13,40925397342,scored
11305,15,40925467304,scored
11306,2,40927670603,scored
11307,10,40934551781,scored
11308,5,40934947276,scored
11309,1,40937781408,scored
11310,14,40940210280,scored
11311,7,40940844053,scored
11312,9,40946755248,scored
11313,3,40947772626,scored
11314,4,40950380212,scored
11315,0,40953482046,scored
11316,11,40954654638,scored
11317,12,40960991586,scored
11318,13,40966899127,scored
11319,6,40967013400,scored
11320,15,40972240248,scored
11321,2,40973856561,scored
11322,8,40976075095,scored
11323,10,40979849906,scored
11324,1,40980826786,scored
11325,7,40986743374,scored
11326,5,40988705639,scored
11327,3,40993844190,scored
11328,0,40998826402,scored
11329,14,40999616489,scored
11330,12,41005715757,scored
11331,6,41007945447,scored
11332,9,41008629232,scored
11333,11,41010086211,scored
11334,13,41013649041,scored
11335,8,41016864925,scored
11336,15,41017907782,scored
11337,4,41018910787,scored
11338,10,41021055853,scored
11339,1,41027343217,scored
11340,5,41031682221,scored
11341,2,41034899199,scored
11342,3,41037892562,scored
11343,7,41038549980,scored
11344,0,41040904215,scored
11345,14,41042948497,scored
11346,6,41049828832,scored
11347,11,41050760982,scored
11348,9,41051962667,scored
11349,13,41053717972,scored
11350,12,41055481371,scored
11351,8,41059625834,scored
11352,4,41062188902,scored
11353,10,41066034753,scored
11354,1,41067684019,scored
11355,15,41072977377,scored
11356,5,41077983823,scored
11357,3,41081974719,scored
11358,7,41082200509,scored
11359,0,41085930186,scored
11360,6,41093475943,scored
11361,14,41098052588,scored
11362,4,41103193339,scored
11363,8,41107618037,scored
11364,2,41112634793,scored
11365,13,41115185297,scored
11366,12,41120804536,scored
11367,11,41120809630,scored
11368,5,41121062351,scored
11369,9,41122457474,scored
11370,15,41123285653,scored
11371,10,41124112168,scored
11372,1,41125724512,scored
11373,0,41126215096,scored
11374,3,41129297512,scored
11375,7,41129677114,scored
11376,6,41138268465,scored
11377,14,41140738568,scored
11378,4,41145009736,scored
11379,8,41148382328,scored
11380,13,41155187183,scored
11381,2,41155503503,scored
11382,11,41161045871,scored
11383,15,41163450361,scored
11384,0,41173286329,scored
11385,7,41173664441,scored
11386,3,41176303414,scored
11387,1,41176488191,scored
11388,12,41177468676,scored
11389,5,41178808426,scored
11390,9,41181000468,scored
11391,4,41186005563,scored
11392,8,41189066820,scored
11393,14,41189363377,scored
11394,10,41190701419,scored
11395,6,41191644212,scored
11396,13,41200798441,scored
11397,2,41204167947,scored
11398,11,41211341824,scored
11399,0,41214590988,scored
11400,15,41215568753,scored
11401,1,41217821123,scored
11402,12,41217973118,scored
11403,5,41224252226,scored
11404,7,41225895062,scored
11405,4,41227034166,scored
11406,10,41232334336,scored
11407,6,41234893219,scored
11408,3,41235847068,scored
11409,8,41236298614,scored
11410,9,41240849628,scored
11411,14,41242572348,scored
11412,2,41244897905,scored
11413,13,41246568315,scored
11414,11,41253222428,scored
11415,0,41254850462,scored
11416,15,41256539965,scored
11417,12,41261270689,scored
11418,1,41262954803,scored
11419,5,41264879220,scored
11420,7,41266048368,scored
11421,4,41268464904,scored
11422,10,41273127205,scored
11423,6,41275220375,scored
11424,3,41279920204,scored
11425,9,41283830633,scored
11426,2,41290608183,scored
11427,15,41296646542,scored
11428,8,41297610741,scored
11429,6,41316628244,scored
11430,12,41318206812,scored
11431,0,41318882865,scored
11432,7,41322581905,scored
11433,10,41322772183,scored
11434,14,41331700527,scored
11435,4,41336795748,scored
11436,13,41355933726,scored
11437,9,41356697468,scored
11438,0,41361572411,scored
11439,5,41364492235,scored
11440,12,41371427379,scored
11441,3,41371670048,scored
11442,11,41375444862,scored
11443,7,41376142572,scored
11444,10,41379534140,scored
11445,8,41381031548,scored
11446,1,41382084532,scored
11447,15,41387404865,scored
11448,4,41390482625,scored
11449,6,41391645118,scored
11450,14,41394454962,scored
11451,2,41399921466,scored
11452,13,41402406499,scored
11453,9,41403066223,scored
11454,5,41405159636,scored
11455,0,41406742807,scored
11456,3,41415204855,scored
11457,11,41416427092,scored
11458,7,41418226132,scored
11459,12,41420001041,scored
11460,1,41425930394,scored
11461,15,41436632314,scored
11462,4,41437165072,scored
11463,6,41439410915,scored
11464,2,41441724339,scored
11465,14,41442211927,scored
11466,10,41447918559,scored
11467,0,41450441058,scored
11468,13,41454675774,scored
11469,8,41456100022,scored
11470,3,41456357367,scored
11471,9,41457393155,scored
11472,11,41460455720,scored
11473,1,41468040516,scored
11474,7,41468240205,scored
11475,5,41473132785,scored
11476,12,41473910433,scored
11477,15,41477009155,scored
11478,6,41481162586,scored
11479,4,41481435813,scored
11480,2,41484813863,scored
11481,14,41489612927,scored
11482,10,41491226946,scored
11483,0,41492232893,scored
11484,3,41496751152,scored
11485,13,41498337668,scored
11486,8,41506701133,scored
11487,9,41506771628,scored
11488,11,41507480059,scored
11489,1,41508710875,scored
11490,7,41511196742,scored
11491,5,41530704770,scored
11492,12,41531461248,scored
11493,4,41532778466,scored
11494,14,41533075614,scored
11495,2,41534843800,scored
11496,13,41539234784,scored
11497,3,41539719622,scored
11498,15,41540277507,scored
11499,6,41543331212,scored
11500,9,41547705138,scored
11501,1,41550091379,scored
11502,7,41551574361,scored
11503,11,41553034795,scored
11504,8,41557228396,scored
11505,10,41562198977,scored
11506,0,41568073385,scored
11507,5,41572676676,scored
11508,12,41572823849,scored
11509,14,41574450677,scored
11510,2,41575826606,scored
11511,4,41576599814,scored
11512,15,41583294070,scored
11513,3,41583727681,scored
11514,6,41585730293,scored
11515,13,41586061304,scored
11516,7,41595416655,scored
11517,1,41595486280,scored
11518,11,41595494498,scored
11519,9,41595916518,scored
11520,8,41597946424,scored
11521,10,41604794064,scored
11522,0,41615444114,scored
11523,12,41617167666,scored
11524,4,41618167240,scored
11525,5,41620911285,scored
11526,3,41625864504,scored
11527,15,41630308253,scored
11528,14,41633109926,scored
11529,13,41636175804,scored
11530,9,41640041021,scored
11531,8,41641043416,scored
11532,11,41641172944,scored
11533,2,41644593203,scored
11534,6,41646507787,scored
11535,1,41648124143,scored
11536,7,41650691587,scored
11537,10,41653593372,scored
11538,0,41655862670,scored
11539,12,41660100198,scored
11540,4,41665987182,scored
11541,3,41667087892,scored
11542,5,41672455712,scored
11543,9,41680578230,scored
11544,11,41683189008,scored
11545,2,41685126653,scored
11546,14,41685281148,scored
11547,15,41686342789,scored
11548,8,41688089420,scored
11549,6,41688310435,scored
11550,13,41689266050,scored
11551,1,41691439917,scored
11552,7,41693613632,scored
11553,0,41696713613,scored
11554,10,41697026093,scored
11555,3,41710215964,scored
11556,4,41713516557,scored
11557,5,41715052104,scored
11558,12,41715170981,scored
11559,9,41721174793,scored
11560,7,41736537632,scored
11561,15,41738073365,scored
11562,10,41739315465,scored
11563,6,41740354567,scored
11564,13,41740951388,scored
11565,14,41744023755,scored
11566,0,41744173165,scored
11567,11,41745848183,scored
11568,1,41747951450,scored
11569,8,41750671794,scored
11570,2,41750975404,scored
11571,3,41751296750,scored
11572,12,41764016985,scored
11573,9,41766149456,scored
11574,4,41767136780,scored
11575,5,41771761509,scored
11576,7,41777081834,scored
11577,15,41780235346,scored
11578,6,41780774270,scored
11579,13,41782383992,scored
11580,10,41783157635,scored
11581,11,41786099561,scored
11582,0,41796776763,scored
11583,3,41797608262,scored
11584,1,41798638459,scored
11585,8,41802725195,scored
11586,14,41803836582,scored
11587,12,41804252786,scored
11588,2,41804642373,scored
11589,9,41807578387,scored
11590,4,41810705319,scored
11591,5,41816439950,scored
11592,7,41818246800,scored
11593,15,41821856257,scored
11594,10,41831584645,scored
11595,6,41831907707,scored
11596,13,41831984762,scored
11597,11,41833975808,scored
11598,0,41837543239,scored
11599,1,41840098213,scored
11600,8,41843075473,scored
11601,3,41843483608,scored
11602,2,41845304529,scored
11603,14,41845432811,scored
11604,12,41846969363,scored
11605,9,41848483198,scored
